n_citation,x_tsne,y_tsne,x_1_topic_probability,dominant_topic,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
12,35.854145,-17.233635,0.34433318621998243,2,0.19034160584588095,0.0,0.34433318621998243,0.0,0.024694797890750526,0.0,0.0,0.0,0.0,0.0,0.0,0.1150342001736582,0.08753538202184097,0.0,0.0,0.10461428539324576,0.014698191080149338,0.08971182921739884,0.0,0.010011688626628436
55,-6.799397,-0.60999566,0.20617295129306906,13,0.0,0.0,0.12411863946689372,0.16517534885028715,0.0,0.0,0.0,0.055412076480823066,0.11078350186487652,0.0,0.05939783636399471,0.0,0.14489004978357262,0.20617295129306906,0.0,0.09892912665854137,0.0,0.0,0.0,0.0336677058738276
14,8.884014,-36.058624,0.4321321161513726,1,0.0,0.4321321161513726,0.0,0.08727131943502446,0.11055373782546947,0.10771008788788136,0.0,0.0,0.0,0.0,0.04239822166869533,0.03545548219548612,0.0,0.0,0.02980097498210924,0.0,0.0,0.0,0.15467805985396146,0.0
10,21.169218,19.456919,0.3140107175544482,14,0.0,0.0,0.0,0.0,0.31182406282174024,0.0,0.03795049900418263,0.0,0.0,0.0,0.21172121430167215,0.07192783618341969,0.0,0.027361195409469515,0.3140107175544482,0.0,0.0,0.0,0.015213181131495456,0.0
0,-28.898314000000003,17.074268,0.3807658886842991,19,0.0,0.057379181863587536,0.036216299995981284,0.0,0.0,0.0,0.0,0.0,0.0,0.19835347945230206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09040602752119853,0.2280526320021821,0.3807658886842991
8,-22.074901999999998,-18.674969,0.4508014903787842,5,0.0,0.0,0.0,0.2624269050977236,0.1372639744527544,0.4508014903787842,0.0,0.0,0.0,0.0,0.016134954658602138,0.0,0.0,0.11481639083701828,0.0,0.0,0.0,0.0,0.0,0.018556284575117283
18,-35.516117,-5.190583,0.4263059594625234,8,0.08494765606630016,0.010614821147221164,0.1910897658690852,0.0,0.0,0.0,0.06772272113271509,0.0,0.4263059594625234,0.0,0.0,0.0,0.03089915362235181,0.09636264863572253,0.058355810817907174,0.0,0.03285039923780303,0.0,0.0,0.0
1,35.39515,17.494244000000002,0.5678686919696421,6,0.1151038332037836,0.0,0.0,0.0,0.0,0.0,0.5678686919696421,0.0,0.0,0.0,0.061484760991149835,0.014587590923918729,0.0,0.0,0.10831836347932217,0.0,0.0,0.12402037689270448,0.0,0.0
8,26.82695,-2.9001877,0.2566216767675558,4,0.0,0.18855167932783504,0.17860122052896624,0.05755906486094935,0.2566216767675558,0.0,0.0,0.011739279015441528,0.0,0.0,0.0,0.015323152212278418,0.018918470355117768,0.0,0.04706008087160625,0.1029421160835859,0.0,0.0,0.0,0.12268325997666366
19,7.7799119999999995,26.286434000000003,0.4691901993090546,10,0.0,0.15143691227911202,0.0,0.046291393612508634,0.0,0.0,0.0,0.0,0.0,0.0,0.4691901993090546,0.18740034511775627,0.1456811496815685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14.500317,9.875758,0.22266665612784067,11,0.0,0.0,0.11729052760708948,0.12753599093303922,0.026183280413514972,0.0,0.02090724937771543,0.0,0.0,0.02249200793710211,0.19929229203801427,0.22266665612784067,0.0,0.0,0.0,0.014055871495934884,0.16068658240156922,0.0,0.07752257037573132,0.0
0,11.879475,34.328625,0.8597764564155812,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14022354358441885,0.0,0.0,0.8597764564155812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-36.198364,8.004534,0.2558115610294854,19,0.0,0.06530841247238545,0.0,0.0,0.04634948462934439,0.0,0.0,0.0,0.20086994601556646,0.0,0.08551764395700777,0.15851586166700693,0.0,0.04621179971004605,0.01491916427312151,0.011158601133099315,0.0,0.08952759329038264,0.02580993182255402,0.2558115610294854
7,0.092636555,37.107506,0.3769006915611641,16,0.0,0.0,0.0,0.2037171257642824,0.0,0.0,0.02775757912269353,0.07740766282962973,0.0,0.02897870100530185,0.20362811809032946,0.0,0.0,0.0,0.07513546826887707,0.0,0.3769006915611641,0.0,0.0,0.0
9,-8.87352,33.83489,0.21768881187993172,15,0.022861088348732603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17712986290393082,0.0,0.10526041157262228,0.0,0.21255400009134065,0.0,0.0,0.21768881187993172,0.21595815521023876,0.0,0.0,0.03320137337478485
1,0.6736823000000001,-6.692294,0.24084184612814866,1,0.0,0.24084184612814866,0.0,0.0,0.17770983063680998,0.10557560205910987,0.02586622616064626,0.07044292319437369,0.0,0.0,0.04537457889761079,0.0,0.0,0.11555100180557955,0.1257534691967801,0.031578922243189686,0.0,0.0,0.060041073853965975,0.0
30,16.57179,-21.659102999999998,0.3140090667351977,5,0.0,0.0,0.03413095593528352,0.01829016761791356,0.0,0.3140090667351977,0.017691970449098177,0.0,0.0,0.05187702259117905,0.19656205349754471,0.16268053340470207,0.0,0.0,0.0,0.18762975486744427,0.0,0.0,0.0,0.0
7,17.139635000000002,27.67476,0.32815759124304805,14,0.0,0.10082140554867143,0.0,0.038377373754917225,0.0,0.0,0.0,0.0,0.04393213727107055,0.0,0.0,0.0,0.0713847801632202,0.0,0.32815759124304805,0.08699554591133406,0.3246979691979727,0.0,0.0,0.0
18,-13.62604,-24.977762,0.2931784807995496,13,0.0,0.15905511243660728,0.0,0.09859496448096723,0.0,0.24561610116049595,0.029473751325397087,0.0,0.0,0.11847464417098688,0.0,0.0,0.0,0.2931784807995496,0.0,0.05560694562599591,0.0,0.0,0.0,0.0
5,-19.745808,13.088479,0.4789433155472485,17,0.0,0.0,0.19964685544873229,0.0,0.0,0.014177699042569556,0.0,0.0,0.0,0.0,0.0,0.0,0.017671249681209044,0.17150261256445515,0.0,0.0,0.0,0.4789433155472485,0.11805826771578555,0.0
16,-6.795138000000001,33.702103,0.3113437933021436,16,0.11445916978511338,0.0,0.0,0.1360113448822614,0.0,0.0,0.0,0.0,0.08548229282378972,0.0,0.026440184495035053,0.0,0.2311126869937564,0.0,0.0,0.0,0.3113437933021436,0.0951505277179006,0.0,0.0
7,36.817046999999995,12.793232000000001,0.4958359523990678,6,0.0,0.0,0.0,0.0,0.23556300897783344,0.0,0.4958359523990678,0.0,0.0,0.0,0.10261200382553064,0.0,0.0,0.0,0.10733578552109099,0.0,0.058653249276477186,0.0,0.0,0.0
1,-39.706447999999995,-25.84328,0.4942358983430994,9,0.0,0.0,0.0,0.027592943641226084,0.0,0.17435098552615574,0.0,0.0185892435898024,0.0,0.4942358983430994,0.060500584959414,0.11251083623088357,0.0,0.0,0.0,0.0,0.04007038316516389,0.07047755573822383,0.0,0.0
119,35.00007,-10.006255,0.3803545487898007,2,0.0,0.044368540880678736,0.3803545487898007,0.0336760416316559,0.13265014076882248,0.0,0.0,0.0,0.0,0.03275146119035851,0.0,0.2237192177026716,0.0,0.0,0.0,0.0,0.08889754487760951,0.0,0.0525847029043107,0.0
3,-2.9724630000000003,0.9336474,0.2531270363388433,0,0.2531270363388433,0.08726350557889627,0.0,0.0,0.0,0.18119164234003526,0.016234831173961586,0.0,0.01582366610486418,0.05189821641486708,0.047419043167744014,0.0,0.0,0.0951015004774216,0.0,0.08820055214522736,0.0,0.0,0.1635928309815366,0.0
0,-32.4226,20.268642,0.271783766994932,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614484993836115,0.0,0.0,0.0,0.22392970464065626,0.0,0.0,0.0,0.0,0.24450274170998526,0.0,0.2236389367160654,0.271783766994932
2,-35.47605,-23.868298,0.3724096248831795,9,0.038585194384181315,0.15828476789288706,0.0,0.038142595838355435,0.030627224175613883,0.08494270669939356,0.0,0.03766847872958258,0.0,0.3724096248831795,0.0,0.1774439741820151,0.0,0.0,0.0,0.0,0.0,0.010179367560469204,0.04214818108664778,0.0
3,0.06358568,44.72332,0.604625983626639,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39537401637336106,0.0,0.604625983626639,0.0,0.0,0.0
11,42.453655,5.9053373,0.3739919254001321,2,0.0,0.0,0.3739919254001321,0.01356584554549973,0.0,0.0,0.31173570754024443,0.0,0.0,0.0,0.03777506945827418,0.03028755480160701,0.1803208878732612,0.02362776310528183,0.0,0.0,0.0,0.0,0.0,0.014346677462007375
10,38.379546999999995,-16.217389999999998,0.4593929706540973,2,0.05010122958742348,0.10921996243135074,0.4593929706540973,0.0,0.0,0.0,0.0,0.0,0.0,0.016185810020133938,0.14887601520835356,0.023334731429033254,0.08720119814016562,0.027536053223384458,0.0,0.017308393634417125,0.0,0.0,0.04090009614491951,0.019943539526720996
17,-10.485096,-19.498820000000002,0.20546350340763544,3,0.0,0.16200216609393694,0.0,0.20546350340763544,0.18418126190829434,0.1922839832797492,0.0,0.0,0.0,0.0,0.0,0.0,0.03011816968188362,0.1975075454377045,0.0,0.0,0.0,0.02844337019079586,0.0,0.0
4,-7.933257000000001,21.494404,0.18402640544272614,12,0.0,0.0,0.011872320138349685,0.1474615524259522,0.013208688774344423,0.0,0.0456964091496174,0.061212426324327565,0.023123563715607063,0.10985495103741284,0.1771268826894592,0.07974837444633212,0.18402640544272614,0.0,0.09725216480942744,0.0,0.0,0.04109233293503068,0.0,0.0
83,6.318531,25.691069,0.4002919422692555,10,0.1260311674048324,0.2284279829287732,0.0,0.0,0.0,0.03428906672184776,0.0,0.0,0.03814921810594353,0.0,0.4002919422692555,0.0,0.0,0.0,0.022807777248994018,0.0,0.040879034185741785,0.06446962460005347,0.0,0.044654186534558285
4,-36.650093,22.220268,0.5591446855479925,19,0.013449487004997152,0.0,0.0,0.0,0.0,0.037544467449459315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05517610483088045,0.3346852551666707,0.5591446855479925
14,-26.447105,30.15884,0.3389719116722893,19,0.20992085443804254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12160314238811985,0.0,0.0,0.0,0.0,0.0,0.3227130669657244,0.0,0.0,0.3389719116722893
4,-15.021002,28.692890000000002,0.3388185404993873,12,0.0,0.08516818274045153,0.0,0.036347232205816635,0.04208650634012561,0.0,0.0,0.1157433858438128,0.0,0.0,0.0,0.09916097312813167,0.3388185404993873,0.07754676850913718,0.0,0.2051284107331372,0.0,0.0,0.0,0.0
21,18.45799,-26.697115000000004,0.4680191342306859,15,0.0,0.0,0.12319179592377193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087890698455422,0.0,0.0,0.0,0.4680191342306859,0.0,0.0,0.0,0.0
45,13.549791,-4.4268794,0.2437684500761137,11,0.0,0.0980674230599902,0.038691012447627536,0.0,0.17514815491684935,0.0,0.0,0.09901986950296783,0.0,0.0,0.1229793388920557,0.2437684500761137,0.0,0.0,0.0767385850845139,0.0,0.14558716601988184,0.0,0.0,0.0
9,33.126453000000005,-25.744719,0.33455677339263057,2,0.0,0.1883731399919363,0.33455677339263057,0.0,0.0,0.03753341948214313,0.0,0.014593049276060756,0.0,0.0,0.0,0.09663210338608086,0.0,0.06397336084263287,0.056996896249227935,0.14578345580801574,0.0,0.05685392463437571,0.0,0.0
24,-12.430503,-5.71131,0.2364962554694984,14,0.0,0.0,0.0,0.13243660210324687,0.07901390604564139,0.0,0.053530859270687466,0.0,0.0,0.0,0.0,0.0,0.12466038256574218,0.2083617215526602,0.2364962554694984,0.02342087668256616,0.13060002749007574,0.011479368819881684,0.0,0.0
0,-20.569773,-21.601892000000003,0.4334632912421876,5,0.20012463356970125,0.0,0.0,0.11333233281180866,0.0,0.4334632912421876,0.0,0.05388842580395737,0.0,0.0,0.017574281689253103,0.013873317335957782,0.0,0.0,0.12148505611962238,0.0,0.0,0.02611729806276381,0.0,0.015392715987778787
0,22.059843,18.817259,0.3661479717150751,4,0.0,0.0,0.0,0.04859284438781727,0.3661479717150751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892103747833568,0.0,0.2738596569124463,0.0,0.06183507312184785,0.0,0.050292042242047495,0.13035137414243034
95,-29.985273,12.552447,0.20379252553066654,19,0.0,0.02576967301889284,0.12425712984077407,0.0,0.0,0.1271589356454667,0.06490240606630149,0.0,0.0,0.0,0.0,0.0,0.16959950563548098,0.0,0.0,0.034403533365731084,0.0,0.17245829030200396,0.06928835841090558,0.20379252553066654
13,-35.354225,6.0845199999999995,0.2664800112134735,17,0.0,0.0,0.1595570698055492,0.0,0.0,0.0,0.021159751952447604,0.0,0.11242757205233103,0.0,0.0,0.043670138211427234,0.0,0.0,0.017468019308718927,0.05124740729356085,0.0,0.2664800112134735,0.09053513549007756,0.23745489467241426
2,-15.822604,13.535773999999998,0.34972347724976005,17,0.0,0.024415384388019917,0.2427263207769801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010401400571659893,0.0,0.04506306018158261,0.07298399739298178,0.0,0.1862478067389462,0.06843855270006946,0.34972347724976005,0.0,0.0
54,33.189223999999996,-21.519997,0.31502613279065417,2,0.08082619636825092,0.18591312688097028,0.31502613279065417,0.0,0.034448125960158324,0.0,0.0,0.0,0.09035162178890198,0.031742259890995175,0.0,0.0,0.0,0.07632282347534597,0.1695828389495144,0.0,0.0,0.0,0.0,0.01147754620216995
4,9.328198,7.0937314,0.15158939929606668,14,0.0,0.0,0.0,0.0,0.14207772123772575,0.0,0.037413178592237264,0.0,0.0,0.0,0.15086691210063233,0.0,0.0884406526520003,0.0,0.15158939929606668,0.07926274746190914,0.0,0.12977331740506065,0.14796208192107446,0.0653358929045066
19,-3.750439,12.592558,0.2274779162964339,10,0.09086119366402824,0.0,0.03011898626818495,0.0,0.0,0.0,0.0,0.01586411661511268,0.05589065127057625,0.19722117829102406,0.2274779162964339,0.03367774545133267,0.0970020787796604,0.10323571106822667,0.05970731687025028,0.0,0.08187286585707991,0.0,0.0,0.0
21,-11.386028,-1.2357124,0.2898306862734225,13,0.0,0.0,0.08737807917538935,0.12321619038600702,0.0,0.0,0.0,0.0,0.029957366496522194,0.01997592435187199,0.09352575068853286,0.0,0.0,0.2898306862734225,0.14868098433700466,0.0,0.05225568862360786,0.0,0.0710172173283104,0.08416211233933116
0,38.525703,17.090794,0.5595895683861918,6,0.01771652789516809,0.0,0.0,0.0,0.0,0.0,0.5595895683861918,0.0,0.05358155191172679,0.0,0.11097988643564437,0.1967638796486312,0.0,0.0,0.0,0.0,0.0,0.051444340690549234,0.0,0.0
4,9.993116,4.2955947,0.20627885447495986,10,0.101490202326174,0.0,0.04327646860954346,0.0,0.047988377085265634,0.0,0.07645402270823794,0.10415859272833568,0.0,0.014219062685044685,0.20627885447495986,0.17173311891141013,0.0,0.0987643950749274,0.10360159841067942,0.0,0.0,0.0320353069854217,0.0,0.0
21,11.207609,-26.987137,0.2540512338677243,1,0.0,0.2540512338677243,0.21305332376427646,0.1722441898862334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15528043768285985,0.0,0.0,0.0,0.20537081479890604,0.0,0.0
3,7.8731575,20.143595,0.2982640061342256,10,0.0,0.023300871178203755,0.023275965408410187,0.09488555637460164,0.07307534366806577,0.0,0.0,0.2385575640330589,0.06255754191288658,0.04173744300230837,0.2982640061342256,0.0,0.0,0.0,0.08099498655021957,0.0,0.0,0.06059497068032285,0.0,0.0
44,-41.90173,-19.82902,0.280487900549547,9,0.052903233385117744,0.1035515345339276,0.0,0.0,0.03914820280987518,0.0,0.0,0.0,0.0,0.280487900549547,0.09495060205751538,0.157024483859411,0.0,0.0,0.0,0.040891542709432654,0.0,0.013367165971453621,0.0541163781510966,0.15894544394369578
12,-1.5151653999999999,40.6317,0.3829450225428135,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02683504717000409,0.0,0.12761277840075896,0.0,0.17551533637375666,0.0,0.3829450225428135,0.09848892458612264,0.058413612865320215,0.12732152805205604
2,-7.986403999999999,-23.79443,0.32814207240109744,13,0.0,0.08174984370044297,0.0,0.3170567159697848,0.0,0.0,0.07677640262965868,0.0,0.04871496005825767,0.029250671813326724,0.0,0.0,0.0,0.32814207240109744,0.0,0.08300617386019575,0.0,0.0,0.027939188376115105,0.0
8,-19.279427,34.061592,0.4470787843886569,12,0.0,0.0,0.0,0.0,0.0,0.2990253028599291,0.0,0.0,0.0,0.0,0.0,0.050490137592473006,0.4470787843886569,0.0,0.20082460508004985,0.0,0.0,0.0,0.0,0.0
1,44.266754,22.620447,0.8247073616330329,6,0.0,0.0,0.0,0.0,0.0,0.0,0.8247073616330329,0.019652316450457973,0.04279104054652029,0.05607308530408333,0.0,0.03985130505729434,0.0,0.0,0.016924891008611068,0.0,0.0,0.0,0.0,0.0
0,-15.024435999999998,-15.024789000000002,0.2956561601037569,3,0.1748925234767189,0.0,0.0,0.2956561601037569,0.0,0.15837796423955744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095041142163755,0.0,0.15483197672298907,0.0,0.0,0.0,0.0
10,-15.923862,0.17409475,0.3319751932419226,13,0.0,0.0,0.01994286130959581,0.0,0.0,0.01353348160410602,0.016039848563486583,0.0,0.26385463338544457,0.0,0.0744784426549503,0.0,0.0,0.3319751932419226,0.0,0.06441433250797275,0.0,0.19142883725306792,0.0,0.0
0,0.7051459,-22.69081,0.6081691823345852,3,0.0,0.0,0.0,0.6081691823345852,0.12454263509642625,0.0,0.045684523384470786,0.0,0.0,0.0,0.0,0.0,0.0,0.13394427052232322,0.0,0.0876593886621946,0.0,0.0,0.0,0.0
153,16.095972,5.430352,0.1993852543396049,4,0.03360527353439041,0.0,0.08856914084852427,0.0500317592077387,0.1993852543396049,0.1901002017358324,0.0,0.0,0.14439186775161578,0.0,0.0,0.0,0.0,0.01750150143042736,0.15154066644673078,0.0,0.0,0.0,0.12487433470513545,0.0
3,-18.826262,-15.476785999999999,0.3448450378490817,3,0.0,0.0,0.0,0.3448450378490817,0.0,0.2282719040779533,0.08523696439494008,0.029665692575150268,0.010567379570174331,0.0,0.0,0.0,0.22180846207063135,0.0,0.015427795650921712,0.0,0.06417676381114715,0.0,0.0,0.0
31,-37.11295,-24.894825,0.3219595854815171,9,0.08068162429322957,0.0,0.0,0.17600785146780326,0.2047292174669492,0.0,0.0,0.021528433356773805,0.0,0.3219595854815171,0.04403216283421119,0.0,0.0,0.0,0.0,0.0,0.15106112509951602,0.0,0.0,0.0
17,12.493224,36.091278,0.9139652289112976,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767102111248736,0.0,0.0,0.9139652289112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-42.043040000000005,20.474186,0.6371629537653081,19,0.0,0.0,0.06894208416392669,0.0,0.0,0.0,0.020873995449491832,0.0,0.0,0.0,0.024721407075401096,0.0,0.04050222465477856,0.0,0.02073659445998627,0.0,0.011393063489836082,0.16838232330127492,0.0,0.6371629537653081
4,-18.960207,22.381742000000003,0.2401090686735463,16,0.0,0.0,0.12490693614976353,0.03430576939571235,0.0,0.1506472968508621,0.01926150251782473,0.0,0.0,0.0,0.02254683958276329,0.0,0.04065932623521838,0.07839805827052708,0.014117707984549394,0.010131118667449377,0.2401090686735463,0.0,0.1584359603778431,0.08701580805777774
22,20.834454,-26.430496,0.4501025898582179,15,0.0,0.02848291920892548,0.0,0.0,0.0,0.010579941852581577,0.0,0.035154504883307125,0.0,0.0,0.1263985649349098,0.17198253357760396,0.0,0.0,0.11220095238020178,0.4501025898582179,0.0,0.05371828098223081,0.0,0.0
6,-20.869768,-20.371296,0.5169521462836321,5,0.0,0.0,0.0,0.23482628671660205,0.017822866580592806,0.5169521462836321,0.0,0.044499190782151685,0.0,0.0,0.0,0.0,0.0,0.1858995096370213,0.0,0.0,0.0,0.0,0.0,0.0
47,-31.225134000000004,-1.2587011000000001,0.4403357107955865,8,0.0,0.11216222073013557,0.0,0.0,0.0,0.06566087688886382,0.0,0.0,0.4403357107955865,0.01839142083475628,0.08360559975486319,0.0,0.0,0.11265144174176188,0.0,0.08069502343614209,0.0,0.06749453741978151,0.0,0.010159375072938504
11,6.254964,32.13758,0.5989391253519669,10,0.01634543129563956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16438249068984187,0.015269637564145375,0.5989391253519669,0.0,0.0,0.18879432855505973,0.0,0.0,0.016268986543346558,0.0,0.0,0.0
1,-20.38965,-19.871945999999998,0.4708189788712063,5,0.0,0.0,0.0,0.2613022938581085,0.0,0.4708189788712063,0.04204581359473845,0.0,0.0,0.0,0.0,0.0,0.0,0.14822246249739374,0.0,0.0,0.07761045117855289,0.0,0.0,0.0
5,22.076782,26.637359999999997,0.5485862142116172,14,0.0,0.1062381352362695,0.0,0.0,0.0,0.0,0.05433742641073404,0.04167260259997636,0.04173113419152672,0.0,0.06919509115002251,0.0,0.0,0.0,0.5485862142116172,0.015569029061964182,0.12267036713788942,0.0,0.0,0.0
37,-9.464627,-28.488714,0.20939988432856185,15,0.13412609298347355,0.0,0.0,0.18247973664791065,0.0,0.03870278842173043,0.0,0.0,0.07642257800266504,0.0,0.0,0.0,0.021561474125449703,0.040586909413679255,0.1452571728689539,0.20939988432856185,0.0,0.032962450700830176,0.0,0.1185009125067454
6,-19.153372,-19.619871,0.4058751051138274,5,0.0,0.1133701855443165,0.0,0.25596440374255125,0.0,0.4058751051138274,0.0,0.04528920649233334,0.0,0.0,0.0,0.0,0.0,0.17307886809640854,0.0,0.0,0.0,0.0,0.0,0.0
295,27.472720000000002,-6.803702400000001,0.21022797820730368,2,0.0,0.03353189840287324,0.21022797820730368,0.1371700149521721,0.05818046519276648,0.0,0.0,0.0,0.0,0.011761379370764309,0.05434512774838096,0.0,0.15119567596479416,0.0,0.04246586427646944,0.0,0.1908694002376839,0.0,0.10615755155963792,0.0
100,-3.4302627999999995,-15.420132,0.29367598918869103,11,0.0,0.10330169574280904,0.10375354765499918,0.17917608748432715,0.0,0.0,0.0,0.05610580082530081,0.0,0.0,0.014338952132618812,0.29367598918869103,0.0,0.21090244307266345,0.011251537207312815,0.0,0.0,0.0,0.02609601133810869,0.0
23,-0.99073637,40.560190000000006,0.38733853552702624,16,0.0,0.0,0.041473007595226506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043386874765556735,0.08471088248761126,0.04955997679067065,0.0,0.22572567778464,0.1656544019045815,0.38733853552702624,0.0,0.0,0.0
19,-1.9064136999999999,-35.474075,0.2048179770314855,1,0.0,0.2048179770314855,0.0,0.12220251694953138,0.10279497573745654,0.08755298195311756,0.0,0.0,0.0,0.0,0.03774415339551454,0.05762984548069619,0.0,0.18681857535809204,0.0,0.15251679998824308,0.0,0.0,0.037640349100196785,0.0
3,-34.26765,18.25606,0.2733764605591164,19,0.03845409392877544,0.0,0.0,0.06409455432297738,0.0,0.0,0.0,0.0,0.04620874062802048,0.017201910886240502,0.02671877375677657,0.0,0.0996507957946194,0.028625629016733576,0.0,0.0,0.15818758208409553,0.0,0.2474814590226446,0.2733764605591164
10,-31.904987,14.768325,0.32751671924901204,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498544849168879,0.06696224385501541,0.20827069628274286,0.0,0.0,0.0,0.011383999546182879,0.034605882938802165,0.1926266147081651,0.32751671924901204
1,7.5971246,-42.545776000000004,0.4962750231232073,1,0.06565290877139629,0.4962750231232073,0.0,0.0,0.0,0.0,0.0,0.0,0.06522302906907043,0.0,0.03997689869679374,0.0,0.0,0.0,0.0,0.15946036651606996,0.03185622232442719,0.0,0.09203926447900412,0.04951628702003099
21,42.709583,-8.503730000000001,0.34626572836252484,2,0.0,0.0,0.34626572836252484,0.0,0.0,0.0,0.0,0.0,0.21249869146210107,0.054213988714095725,0.0,0.0,0.0,0.08133613187978922,0.11957284619661394,0.0,0.0,0.0,0.17691485933124804,0.0
0,-40.81002,-16.746628,0.5030947167696177,9,0.0,0.1680228883401233,0.0,0.0,0.0,0.0,0.0,0.0,0.25154539347773386,0.5030947167696177,0.0,0.0,0.01964007348095011,0.0,0.0,0.011059707294091742,0.0,0.03897778172184055,0.0,0.0
6,-35.320175,-25.47395,0.4314550595759405,9,0.0,0.0,0.08838031962553075,0.0,0.15263138757134473,0.0,0.0,0.0,0.0,0.4314550595759405,0.0,0.15811045824525113,0.0,0.0,0.0,0.0,0.0,0.0,0.16942277498193292,0.0
4,-37.41527,0.20627956,0.489660520303522,8,0.0546616047704948,0.0,0.0,0.042785037068693216,0.03299522559803466,0.0,0.0,0.0,0.489660520303522,0.0,0.0,0.21983213551434447,0.0,0.0,0.01584195216298138,0.0,0.0,0.13461390521257824,0.0,0.0
21,-42.686015999999995,12.418356,0.3429085803649152,19,0.0,0.0,0.20420101616454175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19489303946590672,0.0,0.0,0.05106931379900337,0.0,0.0,0.0370335158903307,0.16051875923548511,0.3429085803649152
0,-42.296177,-3.9910822,0.7285604740802623,8,0.0,0.0,0.04898686577819927,0.0,0.0,0.0,0.0,0.0,0.7285604740802623,0.0,0.0,0.0,0.07526079390960291,0.09259914119573856,0.0,0.0473988349613545,0.0,0.0,0.0,0.0
3,-28.684952000000003,14.336194,0.3818743947176192,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014095299140840794,0.0,0.0,0.0,0.02864702408365861,0.019371419436770843,0.0,0.03819118692657847,0.0698888332126842,0.2264416447662913,0.17514060935527986,0.041060398638561264,0.3818743947176192
1,-8.023297,35.629707,0.2291257117522535,12,0.0,0.07876770062868987,0.0,0.0,0.0,0.10251557650894612,0.0,0.0,0.0,0.0,0.08221825706888547,0.0,0.2291257117522535,0.0,0.09166500142147196,0.06474408995172695,0.22289324212229966,0.05491329478735179,0.0,0.07315712575837466
1,1.8909148,13.132475,0.2327456930845747,0,0.2327456930845747,0.0,0.0,0.0,0.02574257696306584,0.016277767551385096,0.0,0.17697071426569452,0.0,0.0,0.22094465571928099,0.1708993973627078,0.0,0.023744305884960046,0.01472769314590245,0.0,0.0,0.0,0.11510218151185005,0.0
2,40.803913,-16.490856,0.5117955943063225,2,0.028438578036971408,0.10715544252916727,0.5117955943063225,0.08441280368330055,0.0,0.070383039563675,0.0,0.0,0.07400853662857391,0.0,0.0,0.0,0.0,0.0,0.06762709584954138,0.0,0.0,0.0,0.05617890940244807,0.0
3,-33.686523,21.87014,0.3508890920905013,19,0.0,0.0,0.0,0.0,0.0,0.02635417179794023,0.0,0.0,0.0,0.02264348952134242,0.0,0.0,0.0,0.025720637199257945,0.12030008754846826,0.0,0.06412471797345005,0.03153107980042344,0.3440269430262664,0.3508890920905013
13,3.9741595000000003,16.558365,0.3598312307746001,10,0.2371070108583928,0.0,0.0,0.0,0.0,0.0,0.0,0.10642369772828468,0.0,0.0,0.3598312307746001,0.1404289470850585,0.01715590473387931,0.0,0.0,0.0,0.0,0.13905320881978467,0.0,0.0
20,10.439264999999999,-5.7617035,0.26442945134967144,13,0.0,0.0,0.02481308364225169,0.0,0.045243353958167365,0.0,0.0,0.046031861852872204,0.0,0.0,0.021006210603983142,0.25610616911400497,0.015595329463033741,0.26442945134967144,0.0,0.0,0.08222377589913799,0.2426706910681016,0.0,0.0
3,-43.76766,19.986444,0.4311786290965327,19,0.0,0.0,0.0,0.09551308309472968,0.08397529206691882,0.0,0.0,0.0,0.0,0.0,0.0,0.020637753989068083,0.0,0.2696514934445695,0.0,0.0,0.0,0.0,0.09904374830818127,0.4311786290965327
